"rule_touch_mth";"c_t_flag";"country";"rule_id";"rule_name";"region";"risk_sub_region";"rule_type";"group_flag";"cust_num";"hld_txn_amt";"hld_gloss";"hld_pp_nloss";"txn_amt";"gloss";"pp_nloss"
"860";"2013-12";"T";"RO|PL";182684;"ALH_OFFEBAY_RO_PL_email_NonBiz_Only";"EMEA";"EMEA_REU";"Newbie";"011_ALH_OFFEBAY_RO_PL_email_NonBiz_Only";433;106863.98;4869.18000006008;1135.77463145344;112705.38;5144.44000006145;1135.77463145344
"861";"2013-07";"T";"DE";162668;"ARS_DE_eBay_INR1";"EMEA";"EMEA_REU";"Newbie";"005_ARS_DE_eBay_INR1";2;0;0;0;0;0;0
"862";"2013-06";"T";"DE";162668;"ARS_DE_eBay_INR1";"EMEA";"EMEA_NO";"Newbie";"005_ARS_DE_eBay_INR1";0;0;0;0;0;0;0
"863";"2013-08";"T";"GR|LU|BG|SK|LV|DK|ZA";182675;"ALH_OFFEBAY_GR_LU_BG_SK_LV_DK_ZA_email_NonBiz_Only";"EMEA";"EMEA_ZA";"Newbie";"009_ALH_OFFEBAY_GR_LU_BG_SK_LV_DK_ZA_email_NonBiz_Only";91;68979.37;3399.50000000633;128.66;60540.38;3399.50000000633;128.66
"864";"2013-11";"T";"SG|TH|VN|ID|MY|PH|IN";148263;"ALH_OFFEBAY_Rest_Of_APAC_Test";"APAC";"APAC_IN";"Newbie";"020_ALH_OFFEBAY_Rest_Of_APAC_Test";356;199674.32;9650.80000003188;936.109885198852;300837.02;13444.7400000449;3575.24988519885
"865";"2013-06";"C";"AU|NZ";166746;"ALH_OFFEBAY_AU_NZ_control_email_wps";"APAC";"APAC_AU+NZ";"Newbie";"012_ALH_OFFEBAY_AU_NZ_control_email_wps";623;0;0;0;455170.32;36637.850000148;7089.35455113162
"866";"2013-10";"C";"SG|TH|VN|ID|MY|PH|IN";180306;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_WPS_Control";"APAC";"APAC_SEA";"Newbie";"015_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_WPS_Control";171;0;0;0;220432.33;13911.3200001707;4096.5858367795
"867";"2013-07";"T";"GB";150338;"ALH_ARS_masked2_biz_GB";"EMEA";"EMEA_UK";"ARS_Masked_ALH";"111_ALH_ARS_masked2_biz_GB";63;139339.23;14225.3871586527;55.1989569753256;258441.84;21409.9071586717;55.1989569753256
"868";"2013-05";"T";"DE";162668;"ARS_DE_eBay_INR1";"EMEA";"EMEA_FR";"Newbie";"005_ARS_DE_eBay_INR1";2;0;0;0;2117.71;0;0
"869";"2013-06";"T";"DE";117876;"ALH_ARS_masked1_nonbiz_DE";"EMEA";"EMEA_DE";"ARS_Masked_ALH";"104_ALH_ARS_masked1_nonbiz_DE";2;852.49;0;0;852.49;0;0
"870";"2013-07";"C";"CN|C2|HK|TW";175270;"ALH_ONEBAY_CN_C2_Control";"APAC";"APAC_HK";"Newbie";"019_ALH_ONEBAY_CN_C2_Control";3;0;0;0;1017.52;39.440000003;0
"871";"2013-05";"T";"BE|IT|NL|PT|ES";168867;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";"EMEA";"EMEA_BE";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";25;10856.05;0;0;11622.11;0;0
"872";"2013-05";"T";"DE";164431;"ARS_DE_eBay_INR2";"EMEA";"EMEA_REU";"Newbie";"005_ARS_DE_eBay_INR2";3;0;0;0;2175.38;0;0
"873";"2014-01";"T";"TR";192899;"EMEA_on_eBay_TR_test";"EMEA";"EMEA_PL";"Newbie";"031_EMEA_on_eBay_TR_test";5;556.6;0;0;2517.79;13.2100000003303;0
"874";"2013-07";"T";"CN|C2|HK|TW";173339;"ALH_ONEBAY_CN_C2(Eval)";"APAC";"APAC_HK";"Newbie";"019_ALH_ONEBAY_CN_C2(Eval)";8;126.47;0;0;19765.76;1444.82000002688;0
"875";"2013-12";"T";"GB";117877;"ALH_ARS_masked1_nonbiz_GB";"EMEA";"EMEA_UK";"ARS_Masked_ALH";"106_ALH_ARS_masked1_nonbiz_GB";22;18816.97;2214.40000000892;38.2152979703929;21534.19;2254.52000001056;38.2152979703929
"876";"2013-04";"C";"SG|TH|VN|ID|MY|PH|IN";148264;"ALH_OFFEBAY_Rest_Of_APAC_Control";"APAC";"APAC_TW";"Newbie";"020_ALH_OFFEBAY_Rest_Of_APAC_Control";22;0;0;0;8555.8;250.000000001;247.68
"877";"2013-07";"T";"BE|IT|NL|PT|ES";168867;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";"EMEA";"EMEA_BE";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";81;21597.84;601.530000006605;0;21773.7;927.360000013268;114.667274360782
"878";"2013-10";"T";"SG|TH|VN|ID|MY|PH|IN";177217;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_WPS";"APAC";"APAC_SEA";"Newbie";"015_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_WPS";53;8835.94;672.750000018;66.47;22784.33;961.430000027;110.47
"879";"2013-12";"T";"SG|TH|VN|ID|MY|PH|IN";177168;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email";"APAC";"APAC_SEA";"Newbie";"016_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email";36;0;0;0;12788.59;135.000000001;131.24
"880";"2014-01";"T";"DE";116830;"ALH_ARS_masked2_biz_DE";"EMEA";"EMEA_DE";"ARS_Masked_ALH";"109_ALH_ARS_masked2_biz_DE";23;15385.27;1067.35000000136;0;20273.63;1067.35000000136;0
"881";"2013-11";"C";"RO|PL";182686;"ALH_OFFEBAY_RO_PL_email_NonBiz_Only_Control";"EMEA";"EMEA_PL";"Newbie";"011_ALH_OFFEBAY_RO_PL_email_NonBiz_Only_Control";39;0;0;0;18761.08;7669.50000003388;4403.6571456246
"882";"2013-05";"T";"DE";116829;"ALH_ARS_masked1_biz_DE";"EMEA";"EMEA_DE";"ARS_Masked_ALH";"108_ALH_ARS_masked1_biz_DE";0;0;0;0;0;0;0
"883";"2013-10";"C";"HK|TW|KR";167557;"ALH_OFFEBAY_TIER3_Control_Email_Only";"APAC";"APAC_TW";"Newbie";"023_ALH_OFFEBAY_TIER3_Control_Email_Only";19;0;0;0;7755.77;0;0
"884";"2013-04";"C";"CN|C2";144987;"ALH_OFFEBAY_IN_CN_C2_email_only_Control";"APAC";"APAC_CN+C2";"Newbie";"021_ALH_OFFEBAY_IN_CN_C2_email_only_Control";1031;0;0;0;2802626.05;198524.243709695;28686.2691611651
"885";"2014-01";"T";"US|CA";195999;"ALH_NA_EXPANSION_service_TEST";"NA";"NA_US";"Newbie";"028_ALH_NA_EXPANSION_service_TEST";1192;712093.26;19238.1400000259;2598.14;846036.5;27833.6400000359;2598.14
"886";"2013-09";"C";"IE|IL";182682;"ALH_OFFEBAY_IE_IL_email_NonBiz_Only_Control";"EMEA";"EMEA_IL";"Newbie";"010_ALH_OFFEBAY_IE_IL_email_NonBiz_Only_Control";70;0;0;0;24931.37;294.210000012509;49.833684146391
"887";"2013-10";"C";"TR";192906;"EMEA_on_eBay_TR_control";"EMEA";"EMEA_PL";"Newbie";"031_EMEA_on_eBay_TR_control";3;0;0;0;5364.36;464.250000007065;0
"888";"2014-01";"C";"CN|C2|HK|TW";175270;"ALH_ONEBAY_CN_C2_Control";"APAC";"APAC_CN+C2";"Newbie";"019_ALH_ONEBAY_CN_C2_Control";12;0;0;0;1773.8;185.92000000178;0
"889";"2013-09";"C";"SG|TH|VN|ID|MY|PH|IN";180302;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email_Control";"APAC";"APAC_SEA";"Newbie";"016_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email_Control";496;31.9;0;0;451919.38;19668.1500001231;10181.6814562094
"890";"2013-11";"T";"DE";164431;"ARS_DE_eBay_INR2";"EMEA";"EMEA_DE";"Newbie";"005_ARS_DE_eBay_INR2";168;40877.69;3001.76000001357;17.1537855839192;228609.42;21916.7400000651;6766.49976695979
"891";"2013-05";"T";"DE";166033;"ARS_DE_eBay_INR3";"EMEA";"EMEA_BE";"Newbie";"005_ARS_DE_eBay_INR3";1;0;0;0;17.95;0;0
"892";"2013-11";"T";"IN";168090;"ALH_OFFEBAY_TIER2_APAC_Only_IN_Test_WPS";"APAC";"APAC_IN";"Newbie";"017_ALH_OFFEBAY_TIER2_APAC_Only_IN_Test_WPS";51;30596.62;3513.450000043;115.7;37214.54;3739.450000065;115.7
"893";"2013-09";"C";"RO|PL";182686;"ALH_OFFEBAY_RO_PL_email_NonBiz_Only_Control";"EMEA";"EMEA_REU";"Newbie";"011_ALH_OFFEBAY_RO_PL_email_NonBiz_Only_Control";123;0;0;0;63985.43;13525.9900000572;7377.76434884695
"894";"2013-08";"T";"SG|TH|VN|ID|MY|PH|IN";177168;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email";"APAC";"APAC_SEA";"Newbie";"016_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email";306;79030.61;4114.76000003864;364.367915105524;192003.11;7451.32000006364;2032.44974350587
"895";"2013-04";"T";"US";138429;"ALH_ARS_masked2_nonbiz_US_44_89";"NA";"NA_US";"ARS_Masked_ALH";"103_ALH_ARS_masked2_nonbiz_US_44_89";292;152960.1;12919.7500000371;1495.53;294429.93;25025.1500000681;6713.26
"896";"2013-10";"T";"SG|TH|VN|ID|MY|PH|IN";177168;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email";"APAC";"APAC_SEA";"Newbie";"016_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email";157;39419.6;625.670000009533;50.92;112623.16;2393.15000002197;921.842599528025
"897";"2013-10";"C";"SG|TH|VN|ID|MY|PH|IN";148264;"ALH_OFFEBAY_Rest_Of_APAC_Control";"APAC";"APAC_SEA";"Newbie";"020_ALH_OFFEBAY_Rest_Of_APAC_Control";90;0;0;0;70518.79;2105.45000002265;1158.12482559762
"898";"2014-01";"T";"BE|IT|NL|PT|ES";168867;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";"EMEA";"EMEA_IT";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";1326;300118.29;22292.8300000891;132.79767535221;317861.01;22389.4300000918;132.79767535221
"899";"2013-12";"T";"TR";192899;"EMEA_on_eBay_TR_test";"EMEA";"EMEA_BE";"Newbie";"031_EMEA_on_eBay_TR_test";11;115.27;0;0;5001.17;627.640000004105;0
"900";"2013-11";"C";"SG|TH|VN|ID|MY|PH|IN";180302;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email_Control";"APAC";"APAC_IN";"Newbie";"016_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email_Control";631;0;0;0;601716.11;25607.4100000626;20111.1435553744
"901";"2013-09";"C";"BE|IT|NL|PT|ES";168869;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";"EMEA";"EMEA_REU";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";76;182.25;0;0;27269.78;2742.25000005298;920.894162007203
"902";"2013-10";"C";"CN|C2|HK|TW";175270;"ALH_ONEBAY_CN_C2_Control";"APAC";"APAC_HK";"Newbie";"019_ALH_ONEBAY_CN_C2_Control";2;0;0;0;1776.33;0;0
"903";"2013-08";"T";"RO|PL";182684;"ALH_OFFEBAY_RO_PL_email_NonBiz_Only";"EMEA";"EMEA_REU";"Newbie";"011_ALH_OFFEBAY_RO_PL_email_NonBiz_Only";183;71540.27;2848.57000003305;152.890712741472;77664.36;2937.55000003878;182.608043722119
"904";"2013-11";"C";"ES|IT";192893;"EMEA_on_eBay_ES_IT_control";"EMEA";"EMEA_UK";"Newbie";"027_EMEA_on_eBay_ES_IT_control";1;0;0;0;322.87;0;0
"905";"2013-08";"C";"CN|C2";167563;"ALH_OFFEBAY_CN_C2_email_only_Control_Biz_Only";"APAC";"APAC_CN+C2";"Newbie";"022_ALH_OFFEBAY_CN_C2_email_only_Control_Biz_Only";7;0;0;0;15605.48;50.000000001;0
"906";"2013-04";"T";"DE";166033;"ARS_DE_eBay_INR3";"EMEA";"EMEA_NO";"Newbie";"005_ARS_DE_eBay_INR3";1;0;0;0;0;0;0
"907";"2013-04";"C";"HK|TW|KR";167557;"ALH_OFFEBAY_TIER3_Control_Email_Only";"APAC";"APAC_HK";"Newbie";"023_ALH_OFFEBAY_TIER3_Control_Email_Only";43;0;0;0;35144.24;1183.630000004;0
"908";"2013-10";"C";"BE|IT|NL|PT|ES";168869;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";"EMEA";"EMEA_REU";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";20;0;0;0;7583.18;465.730000009819;263.712922367871
"909";"2013-12";"T";"GR|LU|BG|SK|LV|DK|ZA";182675;"ALH_OFFEBAY_GR_LU_BG_SK_LV_DK_ZA_email_NonBiz_Only";"EMEA";"EMEA_REU";"Newbie";"009_ALH_OFFEBAY_GR_LU_BG_SK_LV_DK_ZA_email_NonBiz_Only";420;107095.68;10150.5900000314;86.9816774431391;123942.59;10150.5900000314;86.9816774431391
"910";"2013-12";"C";"ES|IT";192893;"EMEA_on_eBay_ES_IT_control";"EMEA";"EMEA_IT";"Newbie";"027_EMEA_on_eBay_ES_IT_control";874;10.98;0;0;362661.09;46658.9400003512;3762.84696644754
"911";"2013-11";"T";"CN|C2|HK|TW";173339;"ALH_ONEBAY_CN_C2(Eval)";"APAC";"APAC_TW";"Newbie";"019_ALH_ONEBAY_CN_C2(Eval)";2;0;0;0;37067.58;75.990000003;0
"912";"2013-08";"T";"US";148538;"ALH_ARS_masked1_biz_US_22_43";"NA";"NA_US";"ARS_Masked_ALH";"112_ALH_ARS_masked1_biz_US_22_43";6;7904.45;0;0;8268.26;0;0
"913";"2013-10";"T";"CN|C2|HK|TW";173339;"ALH_ONEBAY_CN_C2(Eval)";"APAC";"APAC_HK";"Newbie";"019_ALH_ONEBAY_CN_C2(Eval)";2;0;0;0;262.16;0;0
"914";"2013-07";"T";"DE";166033;"ARS_DE_eBay_INR3";"EMEA";"APAC_TW";"Newbie";"005_ARS_DE_eBay_INR3";0;0;0;0;0;0;0
"915";"2013-04";"T";"HK|TW|KR";167550;"ALH_OFFEBAY_TIER3_Test_Email_Only";"APAC";"APAC_KR";"Newbie";"023_ALH_OFFEBAY_TIER3_Test_Email_Only";20;6635.36;0;0;9426.57;0;0
"916";"2013-08";"T";"CN|C2|HK|TW";173339;"ALH_ONEBAY_CN_C2(Eval)";"APAC";"APAC_CN+C2";"Newbie";"019_ALH_ONEBAY_CN_C2(Eval)";261;18364.49;9996.95000016014;952.2592840364;279349.14;41267.9119632712;2703.21378301762
"917";"2013-10";"T";"HK|TW|KR";167550;"ALH_OFFEBAY_TIER3_Test_Email_Only";"APAC";"APAC_KR";"Newbie";"023_ALH_OFFEBAY_TIER3_Test_Email_Only";68;26870.29;25.000000001;0;52142.14;210.000000002;0
"918";"2013-10";"T";"BE|IT|NL|PT|ES";168867;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";"EMEA";"EMEA_NL";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";181;61340.3;1862.34000001973;17.582740232865;75577.65;1864.34000001973;17.582740232865
"919";"2013-11";"T";"HK|TW|KR";167550;"ALH_OFFEBAY_TIER3_Test_Email_Only";"APAC";"APAC_TW";"Newbie";"023_ALH_OFFEBAY_TIER3_Test_Email_Only";76;80476.09;0;0;92456.87;0;0
"920";"2013-08";"T";"BE|IT|NL|PT|ES";168867;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";"EMEA";"EMEA_BE";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";86;30107.22;3870.41000001328;389.77157601494;36260.54;4297.11000001371;847.530829710489
"921";"2013-06";"T";"DE";166033;"ARS_DE_eBay_INR3";"EMEA";"EMEA_UK";"Newbie";"005_ARS_DE_eBay_INR3";1;0;0;0;4231.88;0;0
"922";"2014-01";"T";"GR|LU|BG|SK|LV|DK|ZA";182675;"ALH_OFFEBAY_GR_LU_BG_SK_LV_DK_ZA_email_NonBiz_Only";"EMEA";"EMEA_DK";"Newbie";"009_ALH_OFFEBAY_GR_LU_BG_SK_LV_DK_ZA_email_NonBiz_Only";214;54264.21;445.910000009189;0;57084.71;445.910000009189;0
"923";"2013-11";"T";"GR|LU|BG|SK|LV|DK|ZA";182675;"ALH_OFFEBAY_GR_LU_BG_SK_LV_DK_ZA_email_NonBiz_Only";"EMEA";"EMEA_ZA";"Newbie";"009_ALH_OFFEBAY_GR_LU_BG_SK_LV_DK_ZA_email_NonBiz_Only";124;52455.57;9447.54000001004;3694.5;58770.25;9447.54000001004;3694.5
"924";"2013-08";"T";"HK|TW|KR";167550;"ALH_OFFEBAY_TIER3_Test_Email_Only";"APAC";"APAC_KR";"Newbie";"023_ALH_OFFEBAY_TIER3_Test_Email_Only";60;51592.32;223.990000002;8.1;77563.44;223.990000002;8.1
"925";"2013-10";"T";"GR|LU|BG|SK|LV|DK|ZA";182675;"ALH_OFFEBAY_GR_LU_BG_SK_LV_DK_ZA_email_NonBiz_Only";"EMEA";"EMEA_DK";"Newbie";"009_ALH_OFFEBAY_GR_LU_BG_SK_LV_DK_ZA_email_NonBiz_Only";266;65131.7;1984.15000001886;4.24973312357145;82055.25;2084.40000002004;4.24973312357145
"926";"2013-06";"C";"CN|C2|HK|TW";175270;"ALH_ONEBAY_CN_C2_Control";"APAC";"APAC_CN+C2";"Newbie";"019_ALH_ONEBAY_CN_C2_Control";258;0;0;0;130219.33;64250.1808154209;8032.79918115084
"927";"2013-12";"T";"PL";196161;"EMEA_on_eBay_PL_test";"EMEA";"EMEA_PL";"Newbie";"032_EMEA_on_eBay_PL_test";7;72.64;53.950000000329;0;625.96;300.980000005306;0
"928";"2013-05";"C";"HK|TW|KR";167557;"ALH_OFFEBAY_TIER3_Control_Email_Only";"APAC";"APAC_KR";"Newbie";"023_ALH_OFFEBAY_TIER3_Control_Email_Only";20;0;0;0;37132.75;0;0
"929";"2013-09";"T";"BE|IT|NL|PT|ES";168867;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";"EMEA";"EMEA_REU";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";119;28944.73;5647.35000004316;2034.37677389977;40742.32;6363.64000005945;2097.30218022846
"930";"2013-04";"T";"BE|IT|NL|PT|ES";168867;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";"EMEA";"EMEA_REU";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";1;0;0;0;31;31.000000001;0
"931";"2013-04";"T";"SG|TH|VN|ID|MY|PH|IN";148263;"ALH_OFFEBAY_Rest_Of_APAC_Test";"APAC";"APAC_SEA";"Newbie";"020_ALH_OFFEBAY_Rest_Of_APAC_Test";594;229320.93;38150.9300000555;22775.9070942465;360243.81;49348.3300000823;31669.2214497154
"932";"2013-07";"C";"BE|IT|NL|PT|ES";168869;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";"EMEA";"EMEA_BE";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";174;0;0;0;78029.02;11222.3000000532;4435.62506153883
"933";"2013-07";"T";"HK|TW|KR";167550;"ALH_OFFEBAY_TIER3_Test_Email_Only";"APAC";"APAC_KR";"Newbie";"023_ALH_OFFEBAY_TIER3_Test_Email_Only";86;99164.68;443.680000004905;0;207515.05;2152.68000001452;0
"934";"2013-08";"C";"HK|TW|KR";167557;"ALH_OFFEBAY_TIER3_Control_Email_Only";"APAC";"APAC_HK";"Newbie";"023_ALH_OFFEBAY_TIER3_Control_Email_Only";13;0;0;0;30641.13;299.990000001;0
"935";"2014-01";"C";"BE|IT|NL|PT|ES";168869;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";"EMEA";"EMEA_BE";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";20;0;0;0;3360.97;588.630000002707;0
"936";"2013-12";"T";"CN|C2|HK|TW";173339;"ALH_ONEBAY_CN_C2(Eval)";"APAC";"APAC_HK";"Newbie";"019_ALH_ONEBAY_CN_C2(Eval)";3;94.52;0;0;882.6;0;0
"937";"2013-12";"T";"HK|TW|KR";167550;"ALH_OFFEBAY_TIER3_Test_Email_Only";"APAC";"APAC_HK";"Newbie";"023_ALH_OFFEBAY_TIER3_Test_Email_Only";92;42027.21;93.9500000077337;0;53949.29;103.250000010095;0
"938";"2013-09";"C";"HK|TW|KR";167557;"ALH_OFFEBAY_TIER3_Control_Email_Only";"APAC";"APAC_HK";"Newbie";"023_ALH_OFFEBAY_TIER3_Control_Email_Only";10;0;0;0;32882.79;0;0
"939";"2013-09";"T";"RO|PL";182684;"ALH_OFFEBAY_RO_PL_email_NonBiz_Only";"EMEA";"EMEA_PL";"Newbie";"011_ALH_OFFEBAY_RO_PL_email_NonBiz_Only";158;64709.88;9557.36000004379;5069.89306302549;88831.89;13052.4400000498;7969.89306302549
"940";"2013-11";"T";"BE|IT|NL|PT|ES";168867;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";"EMEA";"EMEA_REU";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";194;54512.86;10406.1500000384;5266.41840434587;66795.88;10699.1500000404;5266.41840434587
"941";"2013-04";"C";"BE|IT|NL|PT|ES";168869;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";"EMEA";"EMEA_NL";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";41;0;0;0;22835.43;390.010000002302;28.160882679375
"942";"2013-06";"T";"DE";164431;"ARS_DE_eBay_INR2";"EMEA";"APAC_JP";"Newbie";"005_ARS_DE_eBay_INR2";3;0;0;0;57387.57;0;0
"943";"2013-07";"T";"DE";164431;"ARS_DE_eBay_INR2";"EMEA";"EMEA_IT";"Newbie";"005_ARS_DE_eBay_INR2";1;0;0;0;6555.12;0;0
"944";"2013-09";"T";"DE";166033;"ARS_DE_eBay_INR3";"EMEA";"EMEA_DE";"Newbie";"005_ARS_DE_eBay_INR3";29;12438.83;6253.5400000093;0;93109.87;14782.6000000228;16.1970768372898
"945";"2013-11";"C";"BE|IT|NL|PT|ES";168869;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";"EMEA";"EMEA_ES";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";86;0;0;0;27021.28;5739.29000001999;1400.45470213791
"946";"2013-06";"T";"HK|TW|KR";167550;"ALH_OFFEBAY_TIER3_Test_Email_Only";"APAC";"APAC_TW";"Newbie";"023_ALH_OFFEBAY_TIER3_Test_Email_Only";97;56922.61;1007.28000000016;337.084785438388;152917.85;1007.28000000016;337.084785438388
"947";"2013-09";"T";"GR|LU|BG|SK|LV|DK|ZA";182675;"ALH_OFFEBAY_GR_LU_BG_SK_LV_DK_ZA_email_NonBiz_Only";"EMEA";"EMEA_ZA";"Newbie";"009_ALH_OFFEBAY_GR_LU_BG_SK_LV_DK_ZA_email_NonBiz_Only";77;40400.88;639.130000002497;19.99;43211.55;639.130000002497;19.99
"948";"2013-04";"T";"DE";162668;"ARS_DE_eBay_INR1";"EMEA";"NA_US";"Newbie";"005_ARS_DE_eBay_INR1";8;0;0;0;48329.48;379.839962304037;0
"949";"2013-08";"C";"BE|IT|NL|PT|ES";168869;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";"EMEA";"EMEA_IT";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";565;52.78;0;0;430991.33;59996.0743876462;28219.9967172574
"950";"2013-06";"T";"BE|IT|NL|PT|ES";168867;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";"EMEA";"EMEA_REU";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";50;9556.28;306.830000003636;11.8069814963305;13444.97;373.310000007308;43.4523704777466
"951";"2013-05";"C";"BE|IT|NL|PT|ES";168869;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";"EMEA";"EMEA_REU";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";211;0;0;0;95665.34;13889.5100001126;9428.76469602839
"952";"2013-12";"T";"BE|IT|NL|PT|ES";168867;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";"EMEA";"EMEA_REU";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";178;45663.62;5978.66000002166;1891.7001013077;51856.06;7953.97000002493;1891.7001013077
"953";"2013-11";"C";"CN|C2|HK|TW";175270;"ALH_ONEBAY_CN_C2_Control";"APAC";"APAC_HK";"Newbie";"019_ALH_ONEBAY_CN_C2_Control";1;0;0;0;421.94;0;0
"954";"2013-11";"T";"TR";192899;"EMEA_on_eBay_TR_test";"EMEA";"EMEA_BE";"Newbie";"031_EMEA_on_eBay_TR_test";12;0;0;0;3378.26;554.930000005709;18.2515766308844
"955";"2013-12";"C";"BE|IT|NL|PT|ES";168869;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";"EMEA";"EMEA_ES";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";94;0;0;0;30016.76;1744.2900000114;1035.88522974654
"956";"2013-12";"C";"TR";192906;"EMEA_on_eBay_TR_control";"EMEA";"EMEA_BE";"Newbie";"031_EMEA_on_eBay_TR_control";86;0;0;0;34687.14;551.060000013337;0.35
"957";"2013-07";"T";"SG|TH|VN|ID|MY|PH|IN";177168;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email";"APAC";"APAC_SEA";"Newbie";"016_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email";1413;108754.4;1771.18000003002;42.86;886594.82;25774.760000192;11201.1572596488
"958";"2013-12";"C";"DE";108835;"ALH_OFFEBAY_S4_DE_Control_10";"EMEA";"EMEA_DE";"Newbie";"004_ALH_OFFEBAY_S4_DE_Control_10";425;81.94;0;0;132634.89;36305.48000016;11568.4536980709
"959";"2013-11";"T";"DE";117886;"ALH_ARS_masked2_nonbiz_DE";"EMEA";"EMEA_DE";"ARS_Masked_ALH";"105_ALH_ARS_masked2_nonbiz_DE";129;97547.02;11729.4000000364;439.523710929361;115127.26;14040.06000005;604.063170052502
"960";"2013-12";"C";"HK|TW|KR";167557;"ALH_OFFEBAY_TIER3_Control_Email_Only";"APAC";"APAC_TW";"Newbie";"023_ALH_OFFEBAY_TIER3_Control_Email_Only";15;0;0;0;6172.66;820.000000001;0
"961";"2014-01";"T";"IE|IL";182677;"ALH_OFFEBAY_IE_IL_email_NonBiz_Only";"EMEA";"EMEA_IL";"Newbie";"010_ALH_OFFEBAY_IE_IL_email_NonBiz_Only";324;107000.04;675.960000011052;1.36539238025614;117961.24;708.550000013693;1.36539238025614
